web-scraper-order,web-scraper-start-url,Title,ShortBio,TarAmount,Status,RaisedAmount,StartTime,EndTime,Organizer
"1699812282-1483","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=163","希望少年","守护每一个儿童快乐成长，助推每一个家庭幸福安康。","100000","项目状态:执行中","100102.67","2021-08-22","2021-09-07","江苏省妇女儿童福利基金会"
"1699812282-1484","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=163","和平妇联扶助孤儿","助养甘肃省贫困地区孤残儿童","440000","项目状态:执行中","27250.34","2019-08-15","2019-10-28","和平区妇联"
"1699812282-1485","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=163","河北区妇联关爱单母","让单亲困难母亲不再孤单生活，感受来自社会的温暖","288660","项目状态:执行中","41738.23","2019-08-14","2022-04-22","河北区妇联"
"1699812282-1486","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=163","悦尔读书会","走进学校和社区开展悦尔读书会，探索家庭教育新模式。","400000","项目状态:执行中","2512.47","2019-05-23","2019-11-16","中国妇女发展基金会"
"1699812282-1487","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=163","阜宁灾区心理援助","帮助江苏阜宁龙卷风受灾群众进行必要的心理疏导，度过难关","1000000","项目状态:执行中","5001.54","2016-06-24","2016-08-18","中国妇女发展基金会"
"1699812282-1488","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=163","蚌埠妇儿关爱行动","汇聚小善大爱，助力妇儿全面发展。","","项目状态:执行中","33406.75","2020-07-07","2020-12-21","蚌埠市妇女联合会"
"1699812282-1489","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=163","不咆哮让孩子爱学习","端正家长教育理念，改善教育方法，让孩子真的爱学乐学会学","500000","项目状态:执行中","141970.74","2019-08-12","2019-09-20","长沙市仁心社会工作发展中心"
"1699812282-1490","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=163","助残障女性舞动人生","用舞蹈帮助残障女性走出阴霾，舞出精彩，炫出自我。","52000","项目状态:执行中","584.89","2021-05-13","2021-12-30","四川圆梦助残公益服务中心"
"1699812285-1491","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=162","送寒门学子上大学","为成绩优异的贫困准大学生提供前往大学的路费补助。","105300","项目状态:执行中","3452.35","2017-08-23","2017-11-30","中国妇女发展基金会"
"1699812285-1492","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=162","乡村孩子的渴望","扶助乡村学校，点亮乡村教育","200000","项目状态:执行中","144263.47","2019-08-20","2019-09-20","湘阴县罗塘学校"
"1699812285-1493","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=162","妈妈守护计划","用您的一份爱，支持精神障碍家庭子女“妈妈守护计划”","133579","项目状态:执行中","42897.97","2018-05-03","2018-08-03","泰安市泰山义工联合会"
"1699812285-1494","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=162","圆梦助学公益计划","为低保家庭孩子提供奖学金，圆上学梦。","20000","项目状态:执行中","13407.52","2019-07-16","2019-11-08","浙江省宁波市北仑区百灵鸟公益联合会"
"1699812285-1495","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=162","爱无界家长大讲堂","家庭教育你我共努力，用爱陪伴孩子快乐成长","3000000","项目状态:执行中","818182.05","2019-06-14","2020-08-04","南京市建邺区爱无界公益发展中心"
"1699812285-1496","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=162","壹加壹救在你身边","防灾、减灾、救灾的路上，希望大家一起为生命救援撑起希望","2900000","项目状态:执行中","1194721.77","2018-08-21","2018-11-19","苍南县壹加壹公益联合会"
"1699812285-1497","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=162","爱在心佑西部行","心佑工程，救助路上感恩有你！","1050000","项目状态:执行中","85828.1","2018-04-29","2019-11-21","江苏省妇女儿童福利基金会"
"1699812285-1498","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=162","“童基金”小桔灯书屋","满足贵州省3-12岁留守儿童及困难家庭孩子的课外阅读需求","94734","项目状态:执行中","4817.95","2018-08-24","2018-11-24","中国妇女发展基金会"
"1699812285-1499","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=162","助力自闭症亲子就业","帮助自闭症亲子共同就业，减轻家庭压力，实现自身价值。","141000","项目状态:执行中","89577.18","2019-05-05","2019-08-03","沈阳市皇姑区康纳洲孤独症家庭服务中心"
"1699812285-1500","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=162","阜阳市爱心报刊捐赠","每5元一份爱心报刊，助力困境儿童乐享阅读。","160000","项目状态:执行中","38435.53","2019-07-29","2020-09-22","中国邮政集团公司阜阳市分公司"
"1699812288-1501","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=161","越“郁”计划","别等情绪爆裂之后才去后悔，一起来学会转换情绪。","100000","项目状态:执行中","39489.85","2019-08-09","2019-09-20","湖南智鑫文化传播有限公司"
"1699812288-1502","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=161","开办彝族文化传习馆","在乡村开办彝族文化传习馆，用艺术抚慰留守儿童的心灵。","74500","项目状态:执行中","17148.87","2015-12-15","2015-12-21","凉山彝族妇女儿童发展中心"
"1699812288-1503","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=161","护航坚强少年战病魔","14岁少年罹患博基特淋巴瘤白血病，倾家荡产，求救命！","300000","项目状态:执行中","127379.63","2021-03-30","2021-09-26","天津市妇女儿童发展基金会"
"1699812288-1504","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=161","山里飞出金凤凰","农村需要人才，培养人才需要老师，如何解决这一难题","296100","项目状态:执行中","32457.06","2019-08-20","2019-11-18","北京市房山区残疾人通达需求服务中心"
"1699812288-1505","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=161","乡村生活老师计划","为乡村寄宿制学校孩子聘请生活老师，照顾孩子生活起居。","1090584","项目状态:执行中","606296.34","2021-07-30","2022-07-28","南京华衣助学助教基金会"
"1699812288-1506","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=161","为孤儿撑起一个家","本次为接收的重症孤儿宝宝们募集医疗养育、康复资金。","1052632","项目状态:执行中","313840.3","2018-05-03","2018-08-03","北京春苗慈善基金会"
"1699812288-1507","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=161","关注校园儿童安全","每200元，就可为孩子们上一堂生动的安全教育课。每800元，就可为一个班配备一件校园安全应急包。","","项目状态:执行中","1711.81","2015-04-23","2015-07-23","中国妇女发展基金会"
"1699812288-1508","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=161","康乃馨单亲母亲帮扶","帮扶单亲特困母亲，用您的关爱，撑起她们爱的家园。","517430.8","项目状态:执行中","72962.04","2017-08-17","2017-11-17","珠海市妇女儿童福利会"
"1699812288-1509","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=161","顶梁柱安全保障计划","每天节省1元钱，精准帮扶困境家电行业从业人员。","800000","项目状态:执行中","100287.96","2019-07-29","2021-08-20","江苏省家用电器协会"
"1699812288-1510","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=161","童心童德益童成长","让困境儿童能享有更好的学习环境，更优的学习资源。","177000","项目状态:执行中","36506.56","2019-07-29","2020-12-13","德美童心同德帮困儿童基金"
"1699812291-1511","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=160","乡村儿瞳光明行动","为10000名乡村儿童点亮未来！","1657740","项目状态:执行中","471314.35","2018-08-15","2019-08-15","重庆市九龙坡区黄桷树青年社工发展协会"
"1699812291-1512","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=160","护芽计划","一个卫生包、一堂生理卫生课，让留守女娃的生理期不再慌张","62368","项目状态:执行中","4244.26","2018-08-14","2018-11-12","宁夏妇女儿童公益慈善协会"
"1699812291-1513","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=160","盛世家援  爱在我家","将为5-14岁低保及建档立卡家庭儿童改善生活","770000","项目状态:执行中","2934.14","2019-08-13","2019-10-09","河北省社区服务教育培训协会"
"1699812291-1514","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=160","马鞍山爱心报刊捐赠","每5元一份爱心报刊，助力困境儿童乐享阅读。","300000","项目状态:执行中","15927.22","2019-07-29","2020-09-22","中国邮政集团公司马鞍山市分公司"
"1699812291-1515","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=160","护瞳行动在河南","为6-12岁小学阶段困境儿童发放价值300元的“爱心护瞳包”。","2000000","项目状态:执行中","44342.1","2022-08-14","2023-07-01","河南省妇女儿童发展基金会"
"1699812291-1516","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=160","关爱留守儿童行动","为怀化地区乡村留守儿童发放学习生活包","850000","项目状态:执行中","388726.2","2021-06-01","2021-11-22","怀化市志愿者协会"
"1699812291-1517","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=160","I Life加油站","幼吾幼以及人之幼帮助一群心智障碍者社区自主、独立生活","1098043","项目状态:执行中","271286.06","2019-05-03","2019-11-21","杭州市上城区弯湾托管中心"
"1699812291-1518","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=160","她与羌绣的震后重生","每51.2元，帮助1个震后幸存的绣娘靠手艺获得有尊严的生活","1534680","项目状态:执行中","475650.34","2018-04-18","2019-11-20","北京爱度公益基金会"
"1699812291-1519","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=160","助她养成幸福习惯","逮幸福=终身学习+科学建身+乐于助人，请你接力，共逮幸福","252705","项目状态:执行中","53863.26","2020-08-05","2021-01-04","江苏省妇女儿童福利基金会"
"1699812291-1520","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=160","越“郁”计划","别等情绪爆裂之后才去后悔，一起来学会转换情绪。","100000","项目状态:执行中","39489.85","2019-08-09","2019-09-20","湖南智鑫文化传播有限公司"
"1699812294-1521","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=159","安庆贫困妇儿一元捐","一元汇聚大爱，助力贫困妇儿温暖前行。","","项目状态:执行中","28091.65","2019-07-31","2020-07-15","安庆市妇女联合会"
"1699812294-1522","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=159","残障儿童护航行动","健全残障儿童康复环境，培养生存技能，促进社会融入。","993831","项目状态:执行中","318375.81","2018-05-03","2019-11-11","青岛西海岸新区义务工作者联合会"
"1699812294-1523","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=159","儿童临终关怀病房","温暖小小生命的最后一程","489150","项目状态:执行中","211997.5","2021-08-17","2022-12-31","南京世茂彩虹重症儿童安护中心"
"1699812294-1524","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=159","用艺术唤醒一座村庄","建一座根植大地的乡村美术馆，以其联结世界，改变中国农村","970000","项目状态:执行中","456428.96","2017-08-14","2018-06-15","广东省绿芽乡村妇女发展基金会"
"1699812294-1525","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=159","乡村儿瞳光明行动","为10000名乡村儿童点亮未来！","1657740","项目状态:执行中","471314.35","2018-08-15","2019-08-15","重庆市九龙坡区黄桷树青年社工发展协会"
"1699812294-1526","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=159","芳华赋能用心照亮她","为海珠区困境家庭提供赋能成长培训活动","100000","项目状态:执行中","6051.87","2021-05-13","2021-12-30","广州市海珠区巾帼志愿服务协会"
"1699812294-1527","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=159","困境儿童关爱计划","为困难儿童家庭提供困难帮扶、精神关爱、心理辅导权益维护","300000","项目状态:执行中","60377.43","2021-08-06","2022-08-01","南京建邺喇叭花关爱儿童服务中心"
"1699812294-1528","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=159","心灵管家，让爱回家","助力家长，护航孩子，共建幸福“心“家园","293056","项目状态:执行中","236321.65","2019-08-19","2019-09-20","长沙市心视界社会工作服务中心"
"1699812294-1529","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=159","留声传承侗族大歌","非遗传承人吴成龙决定全方位收集保护口口相传的侗族大歌。","38000","项目状态:执行中","6339.61","2020-08-28","2020-10-30","神韵黄岗"
"1699812294-1530","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=159","心连心 郎助郎","立足东台走出省外，资助贫困儿童，对接帮扶解困，传递爱心","1200000","项目状态:执行中","1046907.28","2019-06-26","2020-08-04","东台市心连心志愿者协会"
"1699812297-1531","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=158","爱心仓储关爱行动","建立爱心仓储，接收全国各地物资，给贫困地区带去温暖。","335000","项目状态:执行中","55946.78","2018-08-16","2018-11-14","浙江省妇女儿童基金会"
"1699812297-1532","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=158","女律师公益助力计划","通过简便易行的法律工具，帮助公益组织提升机构治理能力。","100000","项目状态:执行中","13701.9","2017-08-23","2018-04-23","中国妇女发展基金会"
"1699812297-1533","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=158","白血病孩子生死抉择","为20名白血病患儿募集200万元，用于化疗放疗、骨髓移植。","2000000","项目状态:执行中","172471.15","2016-08-30","2016-11-30","江苏省妇女儿童福利基金会"
"1699812297-1534","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=158","东丽爱心家庭一元捐","一家一户一元钱，脱贫攻坚爱相连","50000","项目状态:执行中","38513","2020-04-11","2020-08-04","东丽区妇联"
"1699812297-1535","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=158","群鹰救援救在你身边","防灾、减灾、救灾，我们一直在行动，生命救援一刻不容耽误","500000","项目状态:执行中","500982.23","2019-08-29","2019-09-09","浙江省妇女儿童基金会"
"1699812297-1536","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=158","爱心驿站521","组建百人专业服务团队，助力百名困境儿童成长。","233084","项目状态:执行中","46938","2019-05-02","2019-07-31","滨州市星火公益事业发展中心"
"1699812297-1537","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=158","关爱饮水你我同在","为在校中小学生提供直饮水设备，保障孩子们洁净的饮用水。","276387","项目状态:执行中","12157.18","2017-08-23","2017-11-30","中国妇女发展基金会"
"1699812297-1538","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=158","为尿失禁妈妈解忧","为受尿失禁女性提供义诊、救治，重塑健康，回归社会。","515022","项目状态:执行中","53706.59","2017-08-18","2017-11-30","中国妇女发展基金会"
"1699812297-1539","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=158","我在荒漠有片林","五元一棵蒙古扁桃，解决全球荒漠化问题进行试验","","项目状态:执行中","1638.12","2020-05-08","2020-07-29","民勤县妇女创业商会"
"1699812297-1540","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=158","我爱邻舍关爱行动","帮助社区里的贫困家庭，安排义工，送去温暖。","177800","项目状态:执行中","55904.67","2018-08-16","2018-11-14","浙江省妇女儿童基金会"
"1699812300-1541","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=157","帮助孤独症患儿嘉伟","共同携手救助孤独症合并脆骨症小嘉伟","50000","项目状态:执行中","36974.47","2015-12-01","2016-03-31","中国妇女发展基金会"
"1699812300-1542","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=157","爱予残障·为梦启航","艺术熏陶、技能培养，提高残障儿童自我生存能力。","848737","项目状态:执行中","390021.02","2018-08-14","2019-06-06","青岛西海岸新区义务工作者联合会"
"1699812300-1543","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=157","困境家庭心灵重建","从心理上为困境家庭赋能，帮助重建生活信心，幸福和谐。","100760","项目状态:执行中","55313.15","2021-05-18","2021-10-31","湘潭市信德公益服务中心"
"1699812300-1544","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=157","洪泽爱心助童成长","为洪泽区困境儿童撑起一片蓝天，照亮他们前行的路！","1150000","项目状态:执行中","1072855.7","2020-08-18","2022-12-31","淮安市洪泽区爱心助学基金会"
"1699812300-1545","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=157","和平爱心家庭一元捐","一家一户一元钱，脱贫攻坚爱相连","","项目状态:执行中","29234.74","2020-04-13","2020-08-04","和平区妇联"
"1699812300-1546","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=157","为流动儿童赋能","为流动儿童赋能，给其送去关爱与支持","111167","项目状态:执行中","111211.38","2021-08-22","2023-09-09","浙江省妇女儿童基金会"
"1699812300-1547","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=157","给特殊孩子一片晴空","帮特殊孩子享有公平教育、就业机会及建立护佑之家","288330","项目状态:执行中","220081.84","2018-05-03","2021-05-03","盘锦原之爱心智障碍者家长互助中心"
"1699812300-1548","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=157","筑梦计划益起舞动","彰显文化自信，助力3600名留守儿童追寻街舞梦想","1680000","项目状态:执行中","84478.16","2019-08-11","2019-11-09","浙江省妇女儿童基金会"
"1699812300-1549","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=157","特殊妈妈圆梦计划","帮助特殊儿童家长转变心态，促进孩子康复。","648842","项目状态:执行中","532823.11","2017-04-26","2017-07-26","苏州市吴中区良知特需青少年发展中心"
"1699812300-1550","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=157","亲情家书","写出来的爱，比说出来的更有保质期，送给全世界最棒的你。","1000000","项目状态:执行中","10176.99","2019-05-17","2021-06-30","浙江省妇女儿童基金会"
"1699812303-1551","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=156","音乐种子春蕾助学","1320元结对帮扶一名江苏或西部地区的困境儿童圆读书梦","700000","项目状态:执行中","556211.99","2018-08-14","2018-11-12","江苏省妇女儿童福利基金会"
"1699812303-1552","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=156","重绝症儿童蝶爱计划","5元支持重绝症儿童的舒缓护理服务培训和舒缓护理模式。","620000","项目状态:执行中","572481.58","2019-05-04","2022-12-31","长沙市蝴蝶之家儿童舒缓护理中心"
"1699812303-1553","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=156","舞蹈公益百校行","开展免费舞蹈教学和免费带孩子参加各类舞蹈艺术活动","1104000","项目状态:执行中","506919.92","2020-08-14","2020-09-15","湖南省妇女儿童发展基金会"
"1699812303-1554","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=156","六安市爱心报刊捐赠","每5元一份爱心报刊，助力困境儿童乐享阅读。","","项目状态:执行中","64063.51","2019-07-26","2020-09-22","中国邮政集团公司六安市分公司"
"1699812303-1555","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=156","关爱儿童健康成长","每天节省1元钱，帮助困境儿童健康成长。","200000","项目状态:执行中","182165.8","2019-07-25","2021-08-04","江苏省妇女儿童福利基金会"
"1699812303-1556","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=156","助力高考点亮梦想","资助低保低边家庭高三学子，减轻他们的学习生活压力。","111111","项目状态:执行中","19627.15","2021-08-21","2023-06-30","浙江省妇女儿童基金会"
"1699812303-1557","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=156","关爱通道贫困母亲","为通道县贫困女性免费义诊筛查、健康宣教","205000","项目状态:执行中","7209.3","2016-05-23","2016-08-23","中国妇女发展基金会"
"1699812303-1558","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=156","公益赋能妇幼事业","为服务妇儿的公益机构进行赋能，给予机构运作资金补贴。","155555","项目状态:执行中","96322.78","2021-08-21","2023-06-30","浙江省妇女儿童基金会"
"1699812303-1559","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=156","用母爱重建家园","一群特殊儿童的妈妈们用生命和母爱建造一个温暖稳定的家园","790947","项目状态:执行中","473573.73","2019-05-05","2020-04-14","大连市中山区晨光书院自闭症康复服务中心"
"1699812303-1560","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=156","心理援助  让爱留守","护航留守儿童   撒播爱心阳光","300000","项目状态:执行中","55960.52","2019-08-11","2019-09-20","宁乡市润馨家庭综合服务中心"
"1699812306-1561","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=155","妈妈成长计划","对重庆的5-6家民办小型康复机构进行为期3年的专业培训。","304175","项目状态:执行中","222612.85","2018-05-04","2018-11-20","重庆市渝北区天爱残疾人康复训练中心"
"1699812306-1562","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=155","拇指英雄之紧急救助","为无法进行手术、治疗延迟，遗弃的贫困患儿提供救助资金。","2631579","项目状态:执行中","1609385.59","2018-08-24","2019-11-21","天津市心羽帮扶服务中心"
"1699812306-1563","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=155","半边天永不残缺的爱","帮助残疾妈妈为偏远地区的贫困儿童编织一件爱心毛衣","294000","项目状态:执行中","1909.34","2016-03-07","2016-03-08","中国妇女发展基金会"
"1699812306-1564","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=155","安徽贫困妇儿一元捐","一元汇聚大爱，助力贫困妇儿温暖前行。","6955000","项目状态:执行中","50038.02","2019-07-08","2020-07-15","安徽省妇女儿童发展基金会"
"1699812306-1565","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=155","送村小一堂体艺课","为乡村小学送去音体美等体艺课程，提升村小素质教育水平。","88000","项目状态:执行中","59226.25","2019-07-11","2020-02-18","滨海县青橙之家志愿者服务站"
"1699812306-1566","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=155","5元伙食给孤寡老人","每5元就可补贴孤寡老人们一天饭菜，让爱心食堂正常运转。","","项目状态:执行中","318944.73","2016-05-03","2016-08-03","王兰兰"
"1699812306-1567","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=155","合肥市爱心报刊捐赠","每5元一份爱心报刊，助力困境儿童乐享阅读。","160000","项目状态:执行中","37981.41","2019-07-29","2020-09-22","中国邮政集团公司合肥市分公司"
"1699812306-1568","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=155","风雨同舟共筑家园","为受灾妇儿及其家庭筹集救援消杀物资及生活物资","507554","项目状态:执行中","23153.87","2022-06-19","2022-07-19","浙江省妇女儿童基金会"
"1699812306-1569","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=155","重绝症儿童蝶爱计划","5元支持重绝症儿童的舒缓护理服务培训和舒缓护理模式。","620000","项目状态:执行中","572481.58","2019-05-04","2022-12-31","长沙市蝴蝶之家儿童舒缓护理中心"
"1699812306-1570","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=155","艾华儿童护眼灯项目","温暖微行动，公益来护花；关爱小学生，捐助护眼灯","301600","项目状态:执行中","301687.18","2020-08-18","2020-09-09","艾华工会"
