web-scraper-order,web-scraper-start-url,Title,ShortBio,TarAmount,Status,RaisedAmount,StartTime,EndTime,Organizer
"1699814066-446","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=4","月安心呵护包","困境女性只需要一片卫生巾，就可以自信的迈出家门。","150000","项目状态:募款中","124539.2","2021-09-17","2023-12-31","广东省妇女儿童基金会"
"1699814066-447","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=4","暖爱女性健康空间","让女性同胞在心灵最脆弱的时候，得到一份心灵的慰藉","115959","项目状态:募款中","51908.43","2022-08-21","","深圳市关爱行动公益基金会"
"1699814066-448","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=4","困境女性生活救助","为困境女性提供必要的生活物资和生活补助金等。","464000","项目状态:募款中","15042.26","2022-02-24","","无锡灵山慈善基金会"
"1699814066-449","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=4","她力量互助基金","学院每个女性都能找到光源，或让自己成为光源。","51545","项目状态:募款中","29261.24","2023-08-12","2023-12-31","深圳市深大土木教育基金会"
"1699814066-450","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=4","静心家园关爱女性","引导广大女性朋友重视心理健康，爱自己更多一点。","71810","项目状态:募款中","2586.04","2021-06-30","","恬秘志愿团"
"1699814066-451","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=4","她力量女性赋能计划","每周线下活动，支持迷茫、困境中的女性，找到方向和希望。","100000","项目状态:募款中","25469.42","2023-08-01","2023-12-31","上海市长宁向日葵心理服务中心"
"1699814066-452","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=4","月经安心行动第二期","为面临“月经困境”的未成年女性送去卫生巾和生理健康知识","203333.33","项目状态:募款中","112186.41","2023-08-03","2023-12-31","上海美丽心灵社区公益基金会"
"1699814066-453","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=4","壹鞋一码女性帮扶","通过公益课堂帮扶，推动女性健康事业的发展。","48935","项目状态:募款中","1416.5","2021-06-11","","恬秘志愿团"
"1699814066-454","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=4","巧用网络促就业","提高待业女性个人能力以促进就业，改变他们所处的困境。","44250","项目状态:募款中","7711.26","2023-08-04","2023-12-31","中华基督教女青年会全国协会"
"1699814066-455","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=4","为她加油支持就业","一瓶奶茶钱，一份爱，一个女性，一次改变的机会","200000","项目状态:募款中","95658.37","2022-08-27","2023-12-31","深圳市妇女儿童发展基金会"
"1699814069-456","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=3","关癌在行动","关爱困难无助的患癌女性，缓解难处，提供心理援助服务。","394523.89","项目状态:募款中","355683.16","2020-08-14","2023-12-31","乌鲁木齐益善社会工作发展中心"
"1699814069-457","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=3","艾山助力女性就业","通过创业帮扶，推动困境女性健康事业的发展。","70210","项目状态:募款中","23425.41","2021-06-02","","恬秘志愿团"
"1699814069-458","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=3","十三月关爱女性健康","免费为女性进行宫颈癌（HPV）筛查，关爱女性一起行动","102200","项目状态:募款中","14798.26","2021-11-19","","十三月志愿团"
"1699814069-459","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=3","女性健康益心公益","通过帮扶，推动女性健康事业的发展 。","455320","项目状态:募款中","18798.5","2021-05-13","2023-12-31","福建省商盟公益基金会"
"1699814069-460","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=3","让她们生命更精彩","帮助中老年女性癌症患者及其他弱势群体重燃生活热情","120000","项目状态:募款中","46624.85","2021-08-10","2023-12-31","昆山市旗袍协会"
"1699814069-461","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=3","特殊老人亲情关怀","给居家失能女性老人送去专业的照护","112777","项目状态:募款中","62592.74","2020-08-18","2023-12-31","杭州基督教亲情老人服务中心"
"1699814069-462","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=3","边藏女性关爱计划","为边藏地区困境女性家庭提供卫生医疗支持","218127","项目状态:募款中","49667.58","2023-04-27","2023-12-31","浙江省微笑明天慈善基金会百草箱专项基金"
"1699814069-463","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=3","守护星行动","关爱孤独症儿童及其女性照顾者，为家庭带来爱与希望","220000","项目状态:募款中","108304.34","2021-08-21","2023-12-31","浙江省妇女儿童基金会"
"1699814069-464","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=3","她力量女性健康行","关爱困境女性健康，给她们一份爱的保障","300000","项目状态:募款中","58047.49","2022-03-21","2023-11-14","广州市阳光青藤爱心促进会"
"1699814069-465","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=3","当流动女性开始写作","“共情写作营”是流动女性之间“表达与倾听”的空间。","147500","项目状态:募款中","24109.49","2023-05-10","","北京木兰花开社工服务中心"
"1699814072-466","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=2","阳光妈妈的幸福清单","关爱女性健康","617000","项目状态:募款中","338353.02","2023-08-21","2023-12-31","长沙市慈善基金会"
"1699814072-467","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=2","偏远女性健康计划","为偏远地区的集体厕所安装卫生用品互助盒","200000","项目状态:募款中","118554.63","2021-09-18","","海南省医疗救助基金会·护生慈善基金"
"1699814072-468","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=2","女性成长计划","为女性提供技能培训，帮助他们提升个人能力。","5022600","项目状态:募款中","1087899.65","2023-03-07","2023-12-31","四川省城乡融合人才培育研究基金会"
"1699814072-469","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=2","鄂伦春妇女自强计划","捐赠30元，支持鄂伦春旗乡村困境女性创业增收。","498269","项目状态:募款中","379863.47","2022-08-13","2023-12-31","鄂伦春自治旗北极星义工协会"
"1699814072-470","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=2","给困境女性希望","为困境女性送去帮扶，助力她们走出困境,改善生活","3000000","项目状态:募款中","1273315.9","2023-07-28","2023-12-31","西安市暖阳助医公益慈善中心"
"1699814072-471","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=2","守护湘间女性就业","每10元捐赠，让孩子、妇女、家庭有更好的未来","959600","项目状态:募款中","569474.16","2022-08-12","","平江县博凯社会工作服务中心"
"1699814072-472","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=2","巾帼咏春女性防卫","关爱女性安全，我们在行动。","270100","项目状态:募款中","41841.98","2022-08-19","","深圳市关爱行动公益基金会"
"1699814072-473","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=2","困境女性安养计划","为困境女性提供安养服务","416400","项目状态:募款中","63506.39","2022-02-24","","无锡灵山慈善基金会"
"1699814072-474","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=2","残障女性职场增能","每20元捐赠北漂残障女性提供职场发展经验+新媒体培训。","330160","项目状态:募款中","230080","2021-08-20","2023-12-31","北京市通州区乐益融社会工作事务所"
"1699814072-475","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=2","潮汐女性赋能计划","每30元一节课程，帮助乡村女性获得一次免费手工培训","1182000","项目状态:募款中","396359.99","2022-03-22","2023-12-31","天津市潮汐公益服务中心"
"1699814075-476","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=1","女性健康计划","赋能低收入地区女性，守护女性健康生活","3110000","项目状态:募款中","2305777.28","2020-08-13","2023-12-31","海南省医疗救助基金会·护生慈善基金"
"1699814075-477","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=1","2023情暖半边天","关注女性健康、帮扶困难女性、注重女性发展成长","1500000","项目状态:募款中","814800.37","2023-07-13","","苏州市慈善基金会"
"1699814075-478","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=1","西部女性关爱计划","为西部地区女性提供医疗资助、义诊、健康宣导等公益支持。","1472500","项目状态:募款中","760074.77","2022-02-22","2023-12-31","上海闵行区虹色梦公益服务中心"
"1699814075-479","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=1","天才妈妈艺外之礼","帮助困境手工艺女性可持续发展","1566600","项目状态:募款中","333787.37","2020-08-27","2023-12-31","中国妇女发展基金会"
"1699814075-480","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=1","情暖半边天关爱行动","改善女性生活环境，关爱女性健康成长，助力女性成长发展","2000000","项目状态:募款中","243197.8","2022-07-15","2023-12-31","苏州市慈善基金会"
"1699814075-481","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=1","女性应急关爱卫生箱","储备灾情发生时针对女性的应急物资，守护女性安全与健康。","2066666","项目状态:募款中","210070.22","2021-08-19","2023-12-31","中国社会福利基金会爱小丫基金"
"1699814075-482","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=1","帮她一块做好事","您的每一份捐赠都会帮助女性公益人不断成长","4000000","项目状态:募款中","579787.31","2018-05-17","2023-12-31","中国妇女发展基金会"
"1699814075-483","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=1","助无力女性有力生活","通过培训+陪伴+实践，帮重症肌无力等罕见病女性回归社会","1274272.15","项目状态:募款中","863677.1","2018-05-04","2023-12-31","北京爱力重症肌无力罕见病关爱中心"
"1699814075-484","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=1","女性健康公益保险","关爱低保、困难家庭妇女健康，给她们一份爱的保障。","1040000","项目状态:募款中","818206.54","2018-08-15","2023-12-31","浙江省妇女儿童基金会"
"1699814075-485","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A5%B3%E6%80%A7&p=1","用爱帮扶困境女性","为困难女性提供资金补助，助力他们走出困境","5000000","项目状态:募款中","4917907.01","2023-07-28","2023-12-31","陕西省慈善协会"
