web-scraper-order,web-scraper-start-url,Title,ShortBio,TarAmount,Status,RaisedAmount,StartTime,EndTime,Organizer
"1699811027-89","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=492","共助妇儿救助计划","为家境困难且患病的妇女和儿童提供救助帮扶","3466.83","项目状态:已结束","20705.26","2023-03-24","2023-12-31","北京微爱公益基金会"
"1699811027-90","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=492","博爱云南困境救助","困境老人、妇女等易受损群体，为他们送去关怀温暖","1534700","项目状态:执行中","1213038.15","2022-08-16","2022-10-08","云南省红十字会"
"1699811030-91","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=491","关爱单亲残疾家庭","救助一名学生，改变一个人生，托起一份希望。","50000","项目状态:执行中","0","2019-08-21","2019-09-26","湘潭市义工联合会"
"1699811030-92","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=491","赠人玫瑰手有余香","救助一名学生，改变一个人生，托起一份希望。","50000","项目状态:执行中","0","2019-08-23","2019-09-26","湖南宝贝有约母婴用品有限公司"
"1699811030-93","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=491","爱心助学精准扶贫","帮助困难家庭的危房改造，爱心助学。让爱在我们手中传递！","100000","项目状态:执行中","0","2019-08-23","2019-09-26","湘潭华都国际大酒店"
"1699811030-94","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=491","梦想书屋","读万卷书，行万里路，七彩世界因你而绽放。","","项目状态:执行中","0","2019-08-13","2019-09-26","湘潭市湘钢帮帮团志愿者协会"
"1699811030-95","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=491","圆梦计划助学小课堂","践行新时代雷锋精神，扶贫助困，倡导人人公益","100000","项目状态:执行中","0","2019-07-31","2019-09-20",""
"1699811030-96","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=491","给贫困妇女一个保障","每20元就能为贫困妇女提供一份两癌保障","500000","项目状态:已结束","37251.08","2015-08-27","2015-11-27","中国妇女发展基金会"
"1699811030-97","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=491","给藏族妇女一缕阳光","藏族妇女当子草命运悲惨，希望得到社会好心人士能帮助她。","9600","项目状态:已结束","2292","2015-11-27","2016-03-17","张勇基"
"1699811030-98","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=491","受家暴妇女儿童帮扶","解决受家暴困境妇女儿童突发性紧迫性临时性生活困境问题。","100000","项目状态:执行中","25409.06","2022-04-02","2023-10-08","无锡市慈善总会"
"1699811030-99","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=491","帮助Wacira摆脱癌症","帮助肯尼亚患乳腺癌的妇女Wacira","5570","项目状态:已结束","5570.88","2014-02-24","2014-03-21","爱德基金会"
"1699811030-100","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=491","天声是我","为510位热爱舞蹈的羌族妇女购买音响","60388","项目状态:已结束","7593.4","2017-08-17","2017-10-31","北川羌族自治县羌魂社会工作服务中心"
"1699811033-101","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=490","情暖夕阳红","全方位关爱老年人","1000000","项目状态:执行中","1","2020-08-20","2020-09-16","长沙市望城区商贸物流协会"
"1699811033-102","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=490","为公益行动者加油","提供行政财务、传播和筹款等支持，辅佐行动者持续卓越腾飞","","项目状态:执行中","0","2019-08-23","2019-11-06","北京众力联教育科技有限责任公司"
"1699811033-103","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=490","圆梦助学爱的传承","为低保家庭孩子提供奖学金，圆上学梦。","200000","项目状态:执行中","0","2021-08-25","2021-08-31","龙游爱在人间协会"
"1699811033-104","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=490","圆梦助学","为低保家庭孩子提供奖学金，圆上学梦。","10000","项目状态:执行中","0","2021-08-14","2021-08-31","德清县彩虹桥社会工作服务中心"
"1699811033-105","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=490","修复德维碎裂手腕","帮助尼泊尔妇女拉克西米.德维","7000","项目状态:已结束","3737.56","2014-02-24","2014-03-24","爱德基金会"
"1699811033-106","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=490","方便菜方便你我","从饮食健康出发，帮助农村失业妇女就业。","1600","项目状态:已结束","1602.53","2016-07-08","2016-07-18","马甜甜"
"1699811033-107","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=490","流动妈妈充电计划","流动妇女学习充电，融入深圳，增能增收。","52900","项目状态:已结束","30494.81","2016-08-19","2016-09-09","深圳市罗湖区懿米阳光公益发展中心"
"1699811033-108","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=490","织爱行动予她童行","为困境妇女儿童家庭提供关爱","900000","项目状态:执行中","460003.27","2022-07-18","2022-09-06","镇江市慈善总会"
"1699811033-109","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=490","西乡困境妇儿帮扶","关爱困难妇女儿童，情暖西乡","66950","项目状态:执行中","42161.53","2021-08-13","2023-06-30","深圳市宝安区妇女儿童福利会"
"1699811033-110","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=490","为了母亲的微笑","淮安市适龄妇女提供免费HPV检测","1800000","项目状态:执行中","1892.46","2022-07-15","2022-11-28","淮安市慈善总会"
"1699811036-111","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=489","爱心助力孩子求学梦","为困境儿童筹集学费，为困境家庭送生活物资。","35000","项目状态:执行中","0","2019-08-23","2019-09-02","长春市广益社会组织发展中心"
"1699811036-112","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=489","中教彩虹阳光向日葵","读万卷书行万里路，为山区孩子架起通往外面世界的桥梁。","200000","项目状态:执行中","0","2019-08-23","2019-10-29","天津中教彩虹影视传媒有限公司"
"1699811036-113","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=489","为她众筹解她所愁","为8名贫困妇女筹集生活补助。","80000","项目状态:已结束","44457.34","2016-05-10","2016-08-10","中国妇女发展基金会"
"1699811036-114","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=489","筑梦少年圆梦助学","为低保家庭孩子提供奖学金，圆上学梦。","20000","项目状态:执行中","0","2019-08-15","2019-11-08","湖州市南浔区社会工作服务中心"
"1699811036-115","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=489","携手公益让爱翻倍","救助一名学生，改变一个人生，托起一份希望。","50000","项目状态:执行中","10","2019-08-19","2019-09-26","醉美楠竹"
"1699811036-116","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=489","扶贫助学","救助一名学生，改变一个人生，托起一份希望。","50000","项目状态:执行中","0.01","2019-08-24","2019-09-26","韶山乡残联"
"1699811036-117","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=489","圆大山孩子的艺术梦","通过戏曲讲座选拔一批贫困孩子学习传统戏曲。","300000","项目状态:执行中","0.01","2018-08-21","2018-11-19","长沙市手拉手爱心助学志愿者协会"
"1699811036-118","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=489","助学当下筑梦未来","为低保家庭孩子提供奖学金，圆上学梦。","10000","项目状态:执行中","0","2021-08-12","2021-08-31","德清县乾元镇蒲公英社会工作服务社"
"1699811036-119","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=489","幸福童年匹夫有责","走到留守儿童身边，面对面的认识他们，了解他们，帮助他们","10000","项目状态:执行中","1","2019-08-01","2019-10-29","不是一个人战斗"
"1699811036-120","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=489","百人百元计划","预防和疏导儿童心理健康问题","10000","项目状态:执行中","0.01","2019-08-11","2019-10-29","天津市格莱德心理咨询有限公司"
"1699811039-121","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=488","乡村妇女的巾帼梦","以培养和支持妇女骨干来服务农村社区","235368","项目状态:已结束","67828.52","2017-08-21","2017-09-21","西吉县清源和谐社区服务中心"
"1699811039-122","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=488","留守妇女的自我发展","妇女们自行设计了发展计划，期待帮扶！","86643","项目状态:已结束","9681.86","2016-08-24","2016-11-24","西吉县清源和谐社区服务中心"
"1699811039-123","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=488","急救农村乳腺癌妇女","许巧乳腺癌根除治疗需要手术费5.5万，恳请爱心人士帮帮她","55000","项目状态:已结束","666.05","2017-06-07","2017-08-31","深圳市德义爱心促进会"
"1699811039-124","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=488","为困境妇女重拾希望","为困境女性送去关怀，改善她们的生活。","9000000","项目状态:已结束","9001439.4","2023-04-11","2023-05-31","陕西省慈善协会"
"1699811039-125","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=488","大山里妇女的小学堂","为农村妇女提供学习技能和参与集体文化活动的机会","94884","项目状态:已结束","43458.76","2016-08-23","2016-09-09","海原县阳光社会工作服务中心"
"1699811039-126","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=488","为乡村妇女赋能","为农村低收入家庭妇女赋能，实现家庭增收","100000","项目状态:执行中","15067.7","2022-07-12","2023-07-01","宝鸡市凤翔区慈善协会"
"1699811039-127","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=488","海州区情系两癌妇女","为海州区患“两癌”的城乡低收入妇女筹集善款。","20000","项目状态:执行中","13766.74","2022-08-22","2022-12-31","连云港市红十字会"
"1699811039-128","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=488","湖工国学公益计划","用中华文化智慧，解答人生疑惑，构建幸福人生和谐家庭","","项目状态:执行中","0","2019-08-18","2019-09-23","湖工国学促进会"
"1699811039-129","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=488","金渔公益计划","用中华文化智慧，解答人生疑惑，构建幸福人生和谐家庭","8888","项目状态:执行中","0","2019-08-24","2019-09-23","金渔公益计划"
"1699811039-130","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=488","凤凰涅槃公益计划","用中华文化智慧，解答人生疑惑，构建幸福人生和谐家庭","5888","项目状态:执行中","0","2019-08-24","2019-09-23","娄底童学馆"
"1699811042-131","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=487","九华湖德学馆计划","用中华文化智慧，解答人生疑惑，构建幸福人生和谐家庭","5888","项目状态:执行中","0.1","2019-08-23","2019-09-23","湖南德学文化发展有限公司"
"1699811042-132","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=487","漂流图书室","阅读照亮童年--湖南希望工程助力脱贫攻坚走进娄底","612000","项目状态:执行中","6","2019-08-23","2019-09-26","共青团娄底市委"
"1699811042-133","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=487","筑梦计划舞动舟山","倾情支教路共筑青春梦，节省9.9元用街舞传播爱与生命教育","2500000","项目状态:执行中","1","2020-08-31","2020-10-23","杭州市上城区浙里有街舞青年服务中心"
"1699811042-134","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=487","以仪之名与爱同行","赵昭仪粉丝后援会以仪之名与爱同行，关爱乡村女童。","","项目状态:执行中","10.07","2021-07-09","2021-10-04","赵昭仪粉丝后援会"
"1699811042-135","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=487","贫困老人的爱心食堂","为贫困地区老人提供免费就餐服务","500000","项目状态:执行中","4.2","2019-08-22","2019-09-26","宁远县社会福利中心"
"1699811042-136","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=487","美好生活从心开始","一个电话，一份心的理解与支持，让生活更加美好！","200000","项目状态:执行中","10","2019-08-18","2019-09-20","长沙吾爱心理咨询有限公司"
"1699811042-137","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=487","给贫困妇女一个保障","每20元就能为贫困妇女提供一份保障,改变一位贫困妇女的命运。","","项目状态:已结束","44603.05","2015-03-06","2015-05-06","中国妇女发展基金会"
"1699811042-138","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=487","救助蓝山精神病患者","为贫困精神病人筹集医疗费。","100000","项目状态:执行中","0","2021-08-14","2021-08-14","南山淑泰精神康复医院"
"1699811042-139","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=487","妇女节感恩留守母亲","妇女节来临，为留守在农村的老母亲们送上一份暖心礼物。","113100","项目状态:已结束","48012.3","2017-03-06","2017-06-06","江苏省老龄事业发展基金会"
"1699811042-140","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=487","关爱流浪妇女儿童","为边境流浪妇女和儿童提供食品与服务，给她们送上关怀。","99400","项目状态:已结束","17968.36","2015-10-23","2016-03-31","昆明云迪行为与健康研究中心"
"1699811045-141","https://gongyi.qq.com/succor/project_list.htm#s_status=1&s_tid=73&s_key=%E5%A6%87%E5%A5%B3&p=486","为梦想插上翅膀","为困境儿童筹集学费，为困境家庭送生活物资。","100000","项目状态:执行中","10.01","2019-08-19","2019-09-26","长春市广益社会组织发展中心"
